ps0_FD;ps1_DD;ps2_LD;ps3_TD;ps4_TI;ps5_LI;ps6_DI;ps7_FI;Theta_Izq_rad;Theta_Der_rad;DeltaS_Izq_m;DeltaS_Der_m;AvanceLineal_m;GiroAngular_rad;VelLineal_ms;VelAngular_rads;timestamp_s
70.043146;72.575841;68.947058;71.641194;66.239214;65.365893;70.670591;62.126583;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;91.424
68.779366;69.293691;73.075613;63.747841;67.765935;65.651221;68.240045;66.093751;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;91.552
65.969373;63.358372;68.054489;65.300978;65.702841;74.767883;67.166687;66.147025;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;91.68
70.936281;65.868838;68.231801;63.874875;69.447685;64.356911;68.136821;66.648368;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;91.808
66.369296;64.445507;72.073096;62.499482;66.801244;64.883473;73.552296;69.32395;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;91.936
69.21965;69.039848;71.007808;70.929104;64.945355;72.119344;69.992551;65.556637;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;92.064
67.574451;68.370398;65.949664;66.411406;68.089656;62.206421;61.927419;67.486826;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;92.192
72.339475;70.070626;67.232693;64.404868;65.052337;60.071433;66.267821;72.763861;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;92.32
67.670195;70.277911;67.362216;64.629905;67.442516;72.099504;64.458793;68.980587;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;92.448
64.468303;73.057836;65.586562;71.246025;63.72639;66.125479;70.811618;68.355744;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;92.576
65.046044;66.236765;72.569095;69.494902;64.845716;73.365042;73.708798;68.371088;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;92.704
67.663871;62.456405;70.949835;69.937017;60.88033;66.795118;67.496474;74.412567;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;92.832
67.17729;71.149818;68.528363;70.21606;71.99716;64.499744;69.173454;74.790084;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;92.96
68.532651;67.131533;71.426098;71.057726;66.085176;65.748893;68.044092;65.16138;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;93.088
68.489413;67.279659;68.266601;63.429768;67.391617;73.01586;68.803954;65.660684;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;93.216
64.421366;65.009687;68.022433;69.191623;69.819771;70.188513;68.023061;63.567699;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;93.344
67.064398;69.247411;66.880965;67.487039;72.872244;68.856539;70.963694;67.173449;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;93.472
64.414998;62.587846;76.215355;66.702272;68.211831;65.657639;65.355697;62.70048;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;93.6
68.83061;66.781599;66.566689;61.614825;65.546384;62.963498;67.32243;73.871998;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;93.728
63.844129;68.638455;69.563556;67.175319;65.955552;69.630635;65.265655;67.320518;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;93.856
63.133277;67.794607;66.599913;68.652955;67.635352;67.517284;71.893845;61.800702;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;93.984
65.895529;65.106866;67.169267;61.681765;70.536699;63.879988;66.442001;69.252634;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;94.112
66.657826;68.97385;70.451636;67.42262;68.286481;66.643539;63.672516;70.356742;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;94.24
69.195388;61.208626;67.037077;66.365145;63.954292;67.289085;65.060659;66.003339;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;94.368
65.871479;68.791548;72.548513;68.562311;67.078645;64.579448;63.158704;69.647744;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;94.496
67.925819;68.416434;64.655682;62.883808;66.007608;72.46296;69.255972;68.448237;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;94.624
69.73028;67.792989;64.444697;66.15442;62.647262;71.307435;65.774561;66.317252;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;94.752
66.38113;68.482309;57.076581;62.673895;70.614782;74.568664;66.769624;63.64612;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;94.88
72.005456;66.175756;67.628348;68.644474;68.981851;63.649898;65.7969;64.516323;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;95.008
71.493545;59.696177;67.373523;66.027548;66.687918;65.70923;58.908925;67.85686;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;95.136
65.46026;69.306644;65.879677;76.177467;64.785607;71.135201;72.650613;69.200928;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;95.264
72.865454;69.783447;72.180546;66.548878;66.266869;67.603952;69.982362;68.992557;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;95.392
70.937788;64.906179;65.958888;67.824598;71.28239;65.032336;66.16015;66.216751;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;95.52
67.503548;69.197084;69.694607;68.357444;68.953463;69.870967;68.221333;65.132772;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;95.648
60.663368;69.087525;67.113259;65.885272;64.532204;65.690141;69.529158;68.529814;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;95.776
58.528498;68.146067;66.151956;67.599679;63.334107;63.15195;66.718816;68.203315;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;95.904
66.983491;66.797421;65.534306;66.026784;67.118269;68.374914;60.005038;62.807649;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;96.032
64.930701;65.919092;62.461969;68.756672;70.321473;70.761574;63.792971;64.196235;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;96.16
73.857128;67.480031;68.774785;64.277522;70.063356;72.336216;71.341215;66.15405;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;96.288
65.051143;68.987192;68.41759;69.500949;68.930301;64.773879;70.078595;66.628677;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;96.416
66.431391;65.934676;68.751217;70.387103;67.352176;63.131342;70.742817;64.745887;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;96.544
61.412347;67.597353;71.937731;69.413309;67.28084;69.825419;68.839906;68.213836;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;96.672
68.87072;65.575459;67.968906;68.098696;66.945097;67.928321;72.336634;68.199555;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;96.8
67.91398;60.472365;68.785369;67.918752;66.209052;64.47433;64.806152;70.261463;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;96.928
62.440223;62.789305;66.850965;70.301279;62.723393;69.759905;63.79055;66.68042;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;97.056
61.144124;64.949677;68.640126;66.418693;66.966752;64.591187;62.395797;65.833559;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;97.184
66.41553;67.244043;60.968869;70.731575;66.126556;68.00565;63.605185;61.817344;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;97.312
68.237243;70.767829;66.235233;67.310977;73.668709;77.020628;64.006103;61.075817;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;97.44
68.906649;63.379276;69.717989;66.866207;65.978122;70.162482;68.542085;65.709782;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;97.568
65.615214;66.098474;70.417111;65.200201;68.674613;65.551775;74.542883;65.898401;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;97.696
66.151857;65.740901;70.734386;62.547904;67.11112;68.48945;63.303875;70.10329;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;97.824
67.982247;68.476197;75.022372;67.171548;67.789507;63.557205;66.996605;74.245339;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;97.952
72.063226;61.020373;64.603327;66.244621;71.159869;66.248057;72.033317;60.346317;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;98.08
67.404465;66.548227;68.255384;67.956963;64.349918;69.138374;62.49402;69.59844;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;98.208
69.888127;64.455726;66.910385;71.451069;63.981978;68.043632;71.397737;70.305676;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;98.336
68.810849;68.15835;68.919468;67.209244;71.553062;64.293757;66.365665;71.295351;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;98.464
65.463016;69.111516;67.636333;71.713515;66.118435;71.703362;67.342243;66.168471;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;98.592
65.539058;60.736722;68.617355;65.186954;70.691793;67.251324;62.223966;72.601054;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;98.72
65.639235;68.003346;65.601122;65.929949;63.902639;70.435562;71.935085;66.816883;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;98.848
65.793787;68.285255;66.660838;65.54887;64.877847;66.844515;71.988204;73.261718;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;98.976
70.121289;66.879181;72.173584;66.258963;69.239566;69.310455;66.63765;70.033229;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;99.104
72.171333;69.491291;63.811308;67.94488;64.535015;63.795662;69.099789;61.80804;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;99.232
66.335979;65.563994;65.37465;63.850505;64.807397;72.55004;68.341428;67.185539;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;99.36
63.283821;72.115227;65.232189;66.020407;72.947908;62.678893;67.425459;62.238894;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;99.488
66.39151;69.48095;63.034849;69.697525;68.550675;66.848864;70.384658;61.299736;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;99.616
63.895102;68.590605;73.00615;68.491604;69.277905;70.053165;60.14307;70.030295;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;99.744
65.45412;70.977612;72.183857;67.778173;64.207851;63.067099;66.537647;72.203336;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;99.872
67.111865;69.100895;61.930701;69.814692;69.339649;73.221152;60.5145;63.887234;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;100.0
68.537696;65.952236;71.397616;65.419711;65.087043;74.370574;69.405423;69.530162;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;100.128
70.986656;66.992397;68.187019;65.093722;69.601213;72.212745;67.677091;70.037877;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;100.256
64.522873;65.544227;65.53881;66.926089;71.123063;68.738351;68.505697;74.33852;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;100.384
68.099531;60.291246;68.090641;74.97351;59.489144;64.663077;65.733639;73.542143;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;100.512
59.918366;62.400629;66.213568;67.749047;60.779722;66.434233;71.237965;65.617932;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;100.64
66.146701;68.362165;74.278197;61.791282;65.349148;71.543642;67.740312;69.812876;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;100.768
61.52593;66.215371;65.021134;74.64369;69.035755;69.807066;76.377857;66.428125;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;100.896
68.222391;64.104689;60.457182;67.1039;64.52915;67.743602;63.064098;68.247891;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;101.024
75.351422;66.036136;65.89321;73.64345;71.097703;70.548116;69.558461;67.853282;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;101.152
65.608737;70.441432;71.738621;69.049323;70.920014;71.084792;64.106502;63.646647;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;101.28
68.833196;65.377491;60.91696;72.075757;63.033596;71.579324;69.824171;65.460421;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;101.408
66.480521;72.065001;69.76322;72.338466;71.393159;60.145432;64.779295;64.94989;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;101.536
67.776498;70.668059;72.408741;68.079452;65.407269;62.50236;63.728276;70.254741;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;101.664
64.395151;67.714891;69.961359;69.834624;66.302757;66.42929;65.0738;64.114139;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;101.792
71.574084;64.525425;68.367866;70.60601;69.19832;68.514484;77.249895;72.511474;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;101.92
68.872707;74.205145;59.814037;70.681189;70.511344;64.643206;63.666454;69.296905;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;102.048
64.071914;70.311995;64.22613;63.44272;70.206087;66.979747;67.245599;66.716369;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;102.176
69.24338;61.672074;67.366065;67.082437;68.949599;67.723129;67.573979;68.945015;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;102.304
67.533177;66.770084;69.172763;66.710015;64.657737;66.580197;63.375369;69.966302;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;102.432
69.483793;72.905211;62.052701;65.684944;65.58447;65.64964;68.866267;65.737453;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;102.56
66.118567;64.355898;64.943836;67.097558;71.702602;69.573941;64.387389;71.622151;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;102.688
72.183973;67.973352;64.799244;65.431813;68.118906;64.306209;63.963007;69.517424;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;102.816
72.800512;67.295529;66.041582;67.361286;70.876429;64.751215;65.035838;73.746261;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;102.944
70.094685;68.241673;72.683887;63.590471;70.680094;61.472213;67.815275;68.363382;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;103.072
68.702586;66.282005;65.423487;66.408107;68.664116;63.308468;61.074578;69.257806;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;103.2
67.101439;68.308547;69.427094;73.087748;61.178848;69.17909;68.115666;66.371098;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;103.328
66.882032;72.892865;70.512902;68.869964;73.514586;64.362981;68.391021;63.324383;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;103.456
67.781078;66.255949;69.041409;68.942608;69.192207;70.951919;70.709147;65.971733;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;103.584
68.475049;63.270523;70.715143;63.895544;70.500173;65.106789;71.13958;69.531233;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;103.712
60.685142;72.73774;71.778572;68.332847;63.246017;60.529656;64.490799;69.180841;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;103.84
68.795167;61.616129;73.250015;65.549905;64.451461;66.963138;71.250168;66.535881;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;103.968
71.105161;67.149109;66.510907;68.946924;60.917824;69.319986;68.305254;62.530004;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;104.096
58.571627;70.647392;72.516623;73.791881;68.977997;66.422545;69.872528;67.571913;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;104.224
66.895565;63.035711;65.09412;64.797463;77.045428;58.741309;62.538531;65.6227;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;104.352
72.787258;66.763769;62.266832;67.191019;70.160874;67.495939;69.725967;70.969301;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;104.48
71.832598;66.791168;68.41144;66.560912;68.121631;67.127754;63.420965;63.834799;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;104.608
69.88055;70.249157;67.874;67.059233;65.908315;69.246023;69.154767;69.493385;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;104.736
67.678707;67.006123;69.589952;79.256802;68.236322;66.447479;63.13422;67.095717;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;104.864
62.663964;69.312311;68.221852;68.280532;67.736525;65.086531;66.89464;68.967817;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;104.992
64.427573;69.362428;71.943694;71.955554;62.103514;65.411334;63.531831;71.499992;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;105.12
68.281333;74.536359;66.895286;55.112823;67.56672;70.719026;68.556001;72.531114;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;105.248
64.871295;64.215545;65.788267;65.727948;72.323734;69.596086;68.10995;74.584904;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;105.376
69.258973;64.688996;66.402772;63.787327;63.596979;63.023393;66.49298;64.752033;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;105.504
73.295093;70.227263;67.944578;69.29111;72.32322;66.131772;67.041602;65.23511;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;105.632
63.875195;66.132296;67.104429;64.791268;64.092197;62.539649;65.873537;64.809263;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;105.76
68.448412;67.103766;64.514897;65.500993;59.123452;68.69712;69.211934;69.093716;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;105.888
72.217201;63.013575;69.509286;64.879877;60.719514;67.701757;69.895651;67.057317;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;106.016
71.083555;68.623521;70.046566;68.871552;68.171321;61.467836;67.495369;64.081254;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;106.144
65.883616;65.788669;63.446111;67.392937;63.619075;63.407382;68.557219;73.918415;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;106.272
64.33233;68.061846;67.161403;64.946028;67.4778;64.946398;63.79226;68.996265;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;106.4
68.757024;64.182836;68.304395;74.033114;67.488048;61.942853;68.89833;72.776577;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;106.528
70.87737;63.451888;69.806088;67.393277;68.744848;61.86513;71.526568;64.757032;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;106.656
71.54785;67.620528;65.3834;66.545405;67.095391;65.117916;70.917899;61.85955;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;106.784
67.413501;70.550184;67.904614;71.936061;65.441401;71.202896;70.460543;69.101156;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;106.912
67.359821;73.343763;68.964084;64.880736;68.684446;72.759257;69.233868;63.197624;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;107.04
63.163129;68.248347;74.125925;69.352576;69.078783;64.536557;69.457769;69.398598;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;107.168
67.32845;68.061895;67.100438;69.312199;65.057349;73.475323;66.692415;70.406764;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;107.296
66.088835;68.090122;61.598997;61.157234;67.491139;67.152369;59.962697;63.561276;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;107.424
63.290864;65.536074;64.678384;62.648064;66.442652;68.990976;65.661297;65.067872;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;107.552
60.417348;75.43535;68.061122;68.576473;68.108004;67.685171;64.688492;66.051369;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;107.68
69.052252;72.188223;63.589164;63.9299;67.053853;67.947899;63.704498;59.440562;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;107.808
63.322271;62.186928;72.568652;62.911097;68.689042;61.655883;63.506584;74.3238;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;107.936
70.456629;72.426972;71.558697;61.753941;69.288284;66.083943;68.360678;67.782147;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;108.064
68.028049;66.121108;71.832929;69.642222;68.782114;64.057637;64.950293;69.254391;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;108.192
69.313097;62.520666;70.778022;70.248699;67.115811;66.647232;67.486209;68.930756;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;108.32
70.124983;70.409385;68.443947;62.776902;66.896456;67.812078;62.686276;69.742322;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;108.448
65.446431;69.54393;66.12082;63.241047;66.921286;63.9797;66.473263;62.229756;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;108.576
78.139845;66.494102;65.929138;69.146104;71.209174;68.939765;69.491905;67.825525;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;108.704
67.287359;62.693457;68.227167;70.92479;65.989842;66.957266;61.533139;66.2474;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;108.832
68.762344;67.979941;71.052948;61.80897;65.955215;67.077355;69.327719;64.475494;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;108.96
66.144455;67.954518;67.79007;72.977323;66.325125;71.595144;68.263174;59.711888;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;109.088
63.409263;64.877078;64.985399;66.143039;70.411035;65.24886;68.722622;66.973466;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;109.216
62.23442;63.688764;71.654194;69.658782;70.552318;66.681036;66.996769;63.129836;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;109.344
69.629454;64.184407;63.926228;65.036986;63.158691;69.330479;66.24657;67.115077;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;109.472
68.346636;65.958575;68.103226;66.540855;63.154019;65.829942;68.117325;70.468801;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;109.6
68.140897;66.45106;69.234696;69.299891;64.957067;62.912774;64.315918;63.984347;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;109.728
61.884225;62.90263;66.58157;62.778307;66.723723;61.87907;74.066138;67.041851;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;109.856
67.160003;64.770317;63.184511;68.997679;72.114494;65.08821;71.53223;63.714933;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;109.984
65.499862;67.807125;66.95742;61.899523;65.993655;69.357789;68.361989;65.243317;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;110.112
71.1503;66.669614;69.69818;71.3257;63.87177;65.672944;69.823124;70.716275;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;110.24
64.989209;68.3286;69.091672;64.076822;66.842504;69.357464;70.943712;63.180819;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;110.368
68.792007;71.973385;68.358771;72.193148;66.402369;63.781536;69.516485;63.543093;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;110.496
64.696001;66.436339;65.152439;66.533439;67.321455;63.247648;69.495273;68.405374;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;110.624
66.488064;66.977334;70.403716;65.610931;64.482166;68.082309;67.518741;67.623903;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;110.752
66.298269;65.848027;68.647331;68.031953;65.436652;68.952378;65.994219;71.709814;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;110.88
66.063101;59.34154;64.302582;66.685374;63.926686;68.365597;67.910356;61.831156;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;111.008
59.660415;63.364277;64.495169;66.935559;67.178154;61.580172;61.673447;65.730585;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;111.136
69.286533;63.367002;68.352711;69.622317;67.721804;69.612052;60.848743;64.751752;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;111.264
72.271461;67.892804;66.902858;59.180485;69.245191;66.678249;66.324434;60.167727;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;111.392
68.424305;69.17147;72.333871;68.222739;72.164183;67.656528;63.251187;67.56322;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;111.52
64.551298;71.757334;62.876034;66.785823;60.093733;67.911427;65.796587;70.994965;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;111.648
67.812022;68.179636;67.335415;66.287696;64.450024;68.067749;69.703602;65.708301;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;111.776
66.421107;70.448599;71.408018;68.476616;66.382158;68.324883;70.14199;68.583185;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;111.904
63.11356;70.220537;63.653194;67.729442;60.950073;66.372521;60.648704;66.060307;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;112.032
76.144633;68.169893;63.293604;68.085471;68.921982;63.313053;69.465732;67.397892;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;112.16
68.677041;64.73488;63.933969;67.113742;69.956549;63.929243;66.35286;62.210908;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;112.288
67.126266;66.043262;68.169532;72.033408;71.529788;71.214183;69.245295;71.329194;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;112.416
61.941266;72.72429;66.376239;72.804655;64.042442;71.563594;73.813149;70.315201;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;112.544
68.977868;61.104703;64.838654;68.89878;74.17879;66.591605;63.623043;67.67147;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;112.672
68.621347;69.440208;67.023726;65.500055;70.042776;67.365105;72.276118;71.590737;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;112.8
63.436449;71.919032;60.138645;63.278055;64.139264;68.629937;70.797045;70.061546;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;112.928
69.91106;64.347643;70.946108;65.896972;69.934354;64.280348;69.050882;72.396474;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;113.056
67.397475;65.116979;66.115099;72.279744;64.583665;64.717348;65.903878;60.944125;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;113.184
64.119108;69.759101;64.478843;65.912313;69.033988;66.500462;62.387382;61.496231;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;113.312
63.016827;66.054414;63.504983;73.381965;63.72384;61.73131;72.276161;66.294805;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;113.44
70.13306;70.644254;67.214909;70.248289;68.565517;64.463549;68.336553;63.582583;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;113.568
61.531295;66.695437;63.703985;71.226555;71.032814;61.193613;71.387473;65.212197;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;113.696
66.319739;66.674329;69.668488;64.723372;69.566202;68.969788;70.28734;63.440169;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;113.824
65.329291;72.282367;69.846886;65.569776;66.165417;67.098514;62.349788;67.663499;60.08704;60.1938;0.0;0.0;0.0;0.0;0.0;0.0;113.952
